EVENTS,Exclusive/AllWorkers/MassProcessorTask,Exclusive/GameThread/EngineTickMisc,Exclusive/GameThread/AsyncLoading,Exclusive/GameThread/WorldTickMisc,Exclusive/GameThread/Effects,Exclusive/GameThread/NetworkIncoming,NavigationBuildDetailed/GameThread/Navigation_RebuildDirtyAreas,NavigationBuildDetailed/GameThread/Navigation_TickAsyncBuild,NavigationBuildDetailed/GameThread/Navigation_CrowdManager,Exclusive/GameThread/NavigationBuild,Exclusive/GameThread/ResetAsyncTraceTickTime,Exclusive/GameThread/WorldPreActorTick,Exclusive/GameThread/QueueTicks,Exclusive/GameThread/TickActors,Exclusive/GameThread/Animation,Exclusive/GameThread/CharacterMovement,Exclusive/GameThread/MassProcessorTask,Exclusive/GameThread/Physics,Exclusive/GameThread/SyncBodies,Exclusive/GameThread/FlushLatentActions,Exclusive/GameThread/TimerManager,GuLiCommanderAuthority/GameThread/WorldTick,Exclusive/GameThread/Tickables,Exclusive/GameThread/AIPerception,Exclusive/GameThread/EnvQueryManager,Exclusive/GameThread/Camera,Exclusive/GameThread/UpdateStreamingState,Exclusive/GameThread/NetworkOutgoing,Exclusive/GameThread/ServerReplicateActors,Networking/GameThread/UpdateUnmappedObjects,Exclusive/GameThread/RecordTickCountsToCSV,Exclusive/GameThread/RecordActorCountsToCSV,Exclusive/GameThread/UpdateLevelStreaming,Exclusive/GameThread/DeferredTickTime,Exclusive/GameThread/CsvProfiler,Exclusive/GameThread/LLM,Exclusive/GameThread/EventWait/PrePhysics,FileIO/QueuedPackagesQueueDepth,FileIO/ExistingQueuedPackagesQueueDepth,NavTasks/NumRemainingTasks_RecastNavMesh-CommanderSoldier,NavTasks/NumRemainingTasks_RecastNavMesh-Default,Basic/TicksQueued,MassActors/NumSpawned,MassActors/NumPooled,ChaosPhysics/AABBTreeDirtyElementCount,ChaosPhysics/AABBTreeDirtyGridOverflowCount,ChaosPhysics/AABBTreeDirtyElementTooLargeCount,ChaosPhysics/AABBTreeDirtyElementNonEmptyCellCount,Replication/NumConnections,Replication/Connections,Replication/InPacketsClientAvg,Replication/InPacketsClientMax,Replication/NumberOfActiveActors,Replication/NumberOfFullyDormantActors,Replication/NumOpenChannels,Replication/NumSkippedObjectEmptyUpdates,Replication/NumTickingChannels,Replication/OutPacketsClientAvg,Replication/OutPacketsClientMax,Replication/SatConnections,Replication/SharedSerializationPropertyHit,Replication/SharedSerializationPropertyMiss,Replication/SharedSerializationRPCHit,Replication/SharedSerializationRPCMiss,Replication/OutgoingReliableMessageQueueMaxSize,Replication/IncomingReliableMessageQueueMaxSize,Replication/InPacketsPerFrame,Replication/OutPacketsPerFrame,Replication/InLostPacketsFoundPerFrame,Replication/OutLostPacketsFoundPerFrame,Replication/Ping,Replication/InRate,Replication/OutRate,Replication/InPacketsLost,Replication/OutPacketsLost,Replication/GatherPrioritizeTimeMS,Replication/NumClientUpdateLevelVisibility,Replication/NumReplicateActorCallsPerConAvg,Replication/OutKBytes,Replication/OutNetGUIDKBytesSec,Replication/ReplicateActorTimeMS,Replication/ServerReplicateActorTimeMS,Replication/AverageJitterInMS,Ticks/AIController,Ticks/PathFollowingComponent,Ticks/AbstractNavData,Ticks/RecastNavMesh,Ticks/CameraComponent,Ticks/SkeletalMeshComponent,Ticks/SkyAtmosphere,Ticks/GuLiCommanderGameMode,Ticks/GuLiCommanderWorldReplicationComponent,Ticks/GuLiConstructionVehiclePawn,Ticks/GuLiExternalCharacterMovementComponent,Ticks/GuLiMiningVehicleAIController,Ticks/GuLiMiningVehiclePawn,Ticks/GuLiResourceFactoryActor,Ticks/MassProcessingPhase,Ticks/StartPhysicsTick,Ticks/EndPhysicsTick,Ticks/Total,ActorCount/GuLiTerritoryOutpostActor,ActorCount/GuLiOreClusterObstacleActor,ActorCount/TotalActorCount,LevelStreaming/NumLevelsLoading,LevelStreaming/NumLevelsMakingVisible,LevelStreaming/NumLevelsMakingInvisible,LevelStreaming/NumLevelsPendingPurge,LevelStreamingProfiling/NumStreamingLevelsToConsider,RenderTargetPool/UnusedMB,RenderTargetPool/PeakUsedMB,RenderTargetPoolSize,RenderTargetPoolUsed,RenderTargetPoolCount,RDGCount/Passes,RDGCount/Buffers,RDGCount/Textures,IoDispatcher/PendingIoRequests,HttpManager/RequestsInQueue,HttpManager/MaxRequestsInQueue,HttpManager/RequestsInFlight,HttpManager/MaxRequestsInFlight,HttpManager/MaxTimeToWaitInQueue,HttpManager/DownloadedMB,HttpManager/BandwidthMbps,HttpManager/DurationMsAvg,FrameTime,MemoryFreeMB,PhysicalUsedMB,VirtualUsedMB,ExtendedUsedMB,SystemMaxMB,RHI/DrawCalls,RHI/PrimitivesDrawn,Ticks/GuLiCombatEffectReplicationComponent,Exclusive/GameThread/Pathfinding,GuLiCommanderAuthority/GameThread/FixedStep,Ticks/GameplayDebuggerPlayerManager,Ticks/GuLiBuildingProductionComponent,Ticks/GuLiBuildingShieldComponent,CsvProfiler/NumTimestampsProcessed,CsvProfiler/NumCustomStatsProcessed,CsvProfiler/NumEventsProcessed,CsvProfiler/ProcessCSVStats,FMsgLogf/FMsgLogfCount,Exclusive/GameThread/LogFlush,Exclusive/GameThread/EventWait
,0.2267,0.058900,0.016100,0.1260,0.011100,0.031000,0.001900,0.006500,0.003500,0.023000,0.001300,0.003600,0.021900,0.2557,0.2398,0.8807,0.013400,0.3504,0.015600,0.000600,0.002300,0.005100,3.0517,0.001600,0.000800,0.000100,0.007500,0.040100,0.000100,0.001800,0.017800,0.001400,0.001800,0.063200,0.011400,0.000100,0.1086,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,45,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0133,15699.2812,5452.8828,6214.1250,0,21152.1641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,12.3673,0.063000,0.012500,0.077700,0.012300,0.033400,0.001700,0.007400,0.003100,0.024300,0.001200,0.003700,0.025600,0.2817,0.2639,0.9294,0.015000,0.2893,0.020400,0.001000,0.002600,0.004500,0.098900,0.001600,0.000700,0.000100,0.007100,0.034000,0.000200,0.001500,0.019600,0.001800,0.001500,0.057300,0.015600,0.000200,11.0601,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,45,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.3615,15699.2188,5452.9453,6214.1250,0,21152.1641,0,0,0,0,0,0,0,0,447,395,0,0.094000,0,0,0
,0.2439,0.066500,0.012800,0.1142,0.012900,0.027800,0.002200,0.006500,0.003000,0.023600,0.001500,0.003000,0.022000,0.2771,0.2281,0.8832,0.015300,0.3761,0.020600,0.001200,0.011800,20.1254,20.2541,0.001900,0.000700,0.000200,0.008700,0.040800,0.000100,0.002000,0.018900,0.001400,0.001500,0.052800,0.015600,0.000100,0.1336,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,46,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.9114,15695.0156,5452.9453,6214.1250,0,21147.9609,0,0,1,0,20.1213,0,0,0,0,0,0,0,0,0,0
,12.6220,0.060900,0.012400,0.075400,0.011700,0.026900,0.001800,0.006200,0.002700,0.019500,0.001600,0.002700,0.021300,6.6225,0.2882,0.8738,0.016600,0.3182,0.019900,0.000900,0.002600,0.004600,0.1013,0.001400,0.000800,0.000100,0.007100,0.040000,0.000200,0.002200,0.017500,0.001400,0.001600,0.052000,0.015700,0.000200,4.9832,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,45,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.8249,15695.0156,5452.9453,6214.1250,0,21147.9609,0,0,0,0,0,0,0,0,348,214,0,0.1086,0,0,0
,0.2340,0.059300,0.010700,0.065000,0.008500,0.025700,0.001600,0.005500,0.002800,0.019500,0.001000,0.002400,0.018500,0.2752,0.2522,0.8758,0.014200,0.3490,0.015900,0.000500,0.001800,0.003400,0.1009,0.000900,0.000400,0.000100,0.005100,0.028600,0.000200,0.001300,0.013200,0.001400,0.001400,0.031900,0.010700,0.000100,0.075400,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,45,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2812,15695.0156,5452.9453,6214.1250,0,21147.9609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,12.6723,0.070000,0.013800,0.088600,0.013800,0.031700,0.001700,0.006800,0.003700,0.030400,0.001300,0.004600,0.025200,0.3372,0.3267,0.9652,0.017600,0.3332,0.022000,0.001000,0.021600,0.005400,0.1181,0.001400,0.024900,0.000100,0.007700,0.067700,0.000200,0.002400,0.019400,0.001400,0.001700,0.080000,0.014300,0.000200,11.1244,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,46,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.1431,15695.1133,5452.9453,6214.1250,0,21148.0586,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
,0.2516,0.050400,0.011500,0.062500,0.009200,0.025700,0.001700,0.005700,0.002300,0.020100,0.001200,0.002600,0.018700,0.2483,0.2473,0.8898,0.015200,0.3023,0.016000,0.000600,0.001800,0.003500,0.077900,0.001100,0.000400,0,0.005000,0.029100,0.000100,0.001600,0.014100,0.001200,0.001400,0.035200,0.012300,0.000100,0.1263,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,45,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3648,15695.1133,5452.9453,6214.1250,0,21148.0586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,12.5729,0.063600,0.010800,0.089400,0.012900,0.028800,0.001500,0.006200,0.002500,0.021700,0.001300,0.003300,0.020500,0.3016,0.2218,0.9409,0.016600,0.3193,0.019300,0.001000,0.013000,0.005100,0.1173,0.001400,0.000700,0.000100,0.008500,0.045800,0.000100,0.002300,0.020200,0.001400,0.001600,0.055200,0.015000,0.000300,11.1888,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,45,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.3528,15696.2188,5452.9453,6214.1250,0,21149.1641,0,0,0,0,0,0,0,0,470,396,0,0.097100,0,0,0
,0.2190,0.060600,0.012100,0.1024,0.011600,0.028100,0.002300,0.006000,0.002300,0.021200,0.001100,0.002700,0.019100,0.2435,0.2294,0.9027,0.015300,0.3029,0.017400,0.000500,0.008800,20.6174,20.7139,0.001900,0.000700,0.000100,0.008400,0.039000,0.000200,0.002000,0.017800,0.001500,0.001400,0.050300,0.014000,0.000200,0.090100,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,46,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.3113,15696.2109,5452.9453,6214.1250,0,21149.1562,0,0,1,0,20.6134,0,0,0,235,117,0,0.068600,0,0,0
,12.3386,0.054600,0.010700,0.067900,0.010900,0.039400,0.001900,0.005400,0.002200,0.016900,0.001200,0.002200,0.018400,6.7912,0.2475,0.8639,0.013400,0.2907,0.020600,0.000900,0.002500,0.004600,0.093400,0.001500,0.000700,0.000100,0.007200,0.038200,0.000100,0.002000,0.018000,0.001100,0.001500,0.047100,0.013700,0.000200,4.7012,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,45,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.5792,15696.2109,5452.9453,6214.1250,0,21149.1562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,12.5277,0.069400,0.009300,0.082800,0.015300,0.021400,0.001300,0.005500,0.001900,0.017600,0.001100,0.002100,0.017400,0.2880,0.4231,0.9286,0.017100,0.4031,0.017900,0.001200,0.002600,0.005600,0.1252,0.001700,0.000700,0.000100,0.008300,0.047200,0.000200,0.002700,0.019800,0.001300,0.002000,0.052200,0.014800,0.000100,11.0759,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,45,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.3844,15696.2109,5452.9453,6214.1250,0,21149.1562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.2338,0.061600,0.016200,0.072300,0.011200,0.037400,0.002200,0.008800,0.029000,0.053100,0.001200,0.002700,0.020700,0.2830,0.2406,0.9404,0.015600,0.2415,0.017200,0.000600,0.001600,0.003600,0.076700,0.001200,0.000400,0.000100,0.005400,0.028300,0.000100,0.001600,0.013100,0.001500,0.001200,0.033400,0.010900,0.000200,0.1262,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,46,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7261,15696.2109,5452.9453,6214.1250,0,21149.1562,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
,12.7087,0.074800,0.013100,0.094200,0.015400,0.030400,0.002000,0.007200,0.003500,0.025200,0.001200,0.004400,0.024900,0.3000,0.2567,0.8802,0.017100,0.4073,0.024600,0.001200,0.003100,0.006400,0.1186,0.001600,0.000900,0.000100,0.008600,0.048500,0.000200,0.002600,0.020400,0.001500,0.001800,0.062100,0.016600,0.000200,11.4099,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,45,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.2092,15696.0859,5452.9453,6214.1250,0,21149.0312,0,0,0,0,0,0,0,0,447,393,0,0.095600,0,0,0
,0.2464,0.062800,0.012500,0.099600,0.011800,0.029100,0.001900,0.006600,0.002500,0.022000,0.001400,0.003300,0.020600,0.2546,0.2209,0.9368,0.015000,0.2295,0.016300,0.000600,0.002100,20.3290,20.4291,0.001500,0.000800,0.000100,0.007700,0.039700,0.000200,0.002100,0.018100,0.001300,0.001600,0.056700,0.015400,0.000200,0.1180,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,45,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.3070,15696.0859,5452.9453,6214.1250,0,21149.0312,0,0,0,0,20.3249,0,0,0,0,0,0,0,0,0,0
,12.5466,0.072100,0.013700,0.099800,0.013200,0.030900,0.001800,0.006500,0.002300,0.019900,0.001400,0.002300,0.023700,6.8920,0.2774,0.8938,0.015500,0.3899,0.018900,0.001100,0.013100,0.006100,2.8554,0.002300,0.000900,0.000100,0.009500,0.056900,0,0.002300,0.018200,0.001200,0.001700,0.076600,0.013900,0.000300,4.6866,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,51,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.7429,15698.7148,5452.9453,6214.1250,0,21151.6602,0,0,1,0,0,1,2,2,348,213,0,0.079100,0,0,0
,0.2364,0.056200,0.013500,0.065500,0.010100,0.031700,0.001800,0.006900,0.002400,0.020200,0.001400,0.001900,0.020500,0.2734,0.2701,0.8731,0.014600,0.2124,0.018600,0.000500,0.002000,0.003400,0.076800,0.001200,0.000500,0.000100,0.005200,0.029000,0.000200,0.001600,0.012900,0.001200,0.001700,0.040800,0.011700,0.000100,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,45,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2708,15698.7148,5452.9453,6214.1250,0,21151.6602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,12.9093,0.070600,0.013600,0.1211,0.013900,0.031300,0.002100,0.007200,0.003200,0.025400,0.001400,0.004500,0.025800,0.3940,0.2867,1.0472,0.016400,0.4338,0.019700,0.000600,0.002600,0.004700,0.1042,0.001700,0.000800,0.000100,0.007600,0.1208,0.000100,0.002000,0.022200,0.001300,0.001800,0.052500,0.013800,0.000300,11.4328,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,46,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.0037,15698.7148,5452.9453,6214.1250,0,21151.6602,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
,0.3265,0.056100,0.012700,0.070600,0.011000,0.027700,0.001900,0.007400,0.002800,0.022900,0.001200,0.003100,0.021100,0.2793,0.2947,0.9063,0.015200,0.2763,0.017500,0.000900,0.002400,0.004400,0.089800,0.001300,0.000600,0.000100,0.006700,0.032600,0.000100,0.001600,0.014100,0.001300,0.001400,0.043800,0.012400,0.000100,0.1138,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,45,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3739,15698.7148,5452.9453,6214.1250,0,21151.6602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,12.4453,0.079700,0.012800,0.083100,0.013000,0.029700,0.001800,0.006600,0.003200,0.024400,0.001200,0.004200,0.023100,0.2788,0.2471,0.8995,0.015800,0.3832,0.018500,0.001100,0.002600,0.005000,0.1084,0.001900,0.000900,0.000100,0.007800,0.040400,0.000200,0.002200,0.017900,0.001400,0.001800,0.055600,0.014600,0.000200,11.1522,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,45,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.9492,15699.8555,5452.9453,6214.1250,0,21152.8008,0,0,0,0,0,0,0,0,468,400,0,0.1096,0,0,0
,0.2339,0.085200,0.012200,0.1317,0.013000,0.028700,0.001800,0.006100,0.002400,0.021400,0.001200,0.003500,0.021000,0.2598,0.2247,0.9267,0.015600,0.2220,0.015800,0.000900,0.009400,20.7885,20.8858,0.002200,0.000900,0.000400,0.011000,0.038000,0.000200,0.002100,0.018100,0.001100,0.001500,0.050900,0.014000,0.000300,0.1189,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,46,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.1281,15697.5586,5452.9453,6214.1250,0,21150.5039,0,0,1,0,20.7840,0,0,0,235,117,0,0.066300,0,0,0
,12.6501,0.063800,0.013000,0.076800,0.012800,0.027600,0.001600,0.006300,0.002500,0.019200,0.001100,0.002300,0.021500,6.8162,0.3181,0.8923,0.015700,0.4234,0.020200,0.001000,0.003000,0.005400,0.1053,0.001500,0.000700,0.000100,0.007800,0.051700,0.000100,0.002300,0.020000,0.001300,0.001600,0.052600,0.014400,0.000200,4.8521,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,45,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0950,15697.4336,5452.9453,6214.1250,0,21150.3789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.2374,0.060400,0.010500,0.066800,0.009700,0.025700,0.001700,0.005900,0.002600,0.020500,0.001000,0.003200,0.019600,0.3083,0.2361,0.8702,0.015400,0.3161,0.017700,0.000500,0.002200,0.004000,0.082800,0.001000,0.000400,0.000100,0.005100,0.029800,0.000100,0.001800,0.013300,0.001000,0.001700,0.042800,0.013400,0.000100,0.2556,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,45,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0941,15697.5469,5452.9453,6214.1250,0,21150.4922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,12.7303,0.067200,0.012400,0.090000,0.014100,0.029200,0.001500,0.006400,0.003000,0.022400,0.001100,0.004000,0.022900,0.3204,0.2532,1.0005,0.017200,0.3911,0.1042,0.001100,0.002900,0.005200,0.1128,0.001600,0.000700,0.000100,0.008800,0.048900,0.000200,0.002500,0.023300,0.001400,0.001600,0.9328,0.020400,0.000200,11.3555,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,46,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.4318,15697.5469,5452.9453,6214.1250,0,21150.4922,0,0,1,0,0,0,0,0,443,390,0,0.1025,0,0,0
,0.2259,0.053300,0.011000,0.066400,0.009700,0.026400,0.001600,0.006000,0.002700,0.021100,0.001100,0.003400,0.019400,0.2386,0.2308,0.8749,0.013300,0.2243,0.016900,0.000900,0.001800,0.003400,0.079400,0.001200,0.000600,0.000100,0.005400,0.032200,0.000100,0.001700,0.013600,0.001200,0.001400,0.039700,0.011400,0.000100,0.1313,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,45,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1676,15697.6094,5452.9453,6214.1250,0,21150.5547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,12.7210,0.067200,0.013000,0.085000,0.013700,0.030900,0.001700,0.006500,0.003000,0.023300,0.001000,0.003700,0.022600,0.2901,0.2415,0.9592,0.016700,0.3924,0.019900,0.000900,0.002800,0.005200,0.1074,0.001700,0.001000,0.000100,0.007800,0.041600,0.000200,0.002500,0.018800,0.001400,0.001800,0.053800,0.015100,0.000100,11.3788,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,45,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.0835,15697.8555,5452.9453,6214.1250,0,21150.8008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.2304,0.063700,0.011000,0.1068,0.012800,0.026500,0.001800,0.006100,0.002800,0.021500,0.001100,0.002800,0.020400,0.2510,0.2246,0.9336,0.016300,0.2088,0.015500,0.000500,0.008900,20.1795,20.2880,0.002000,0.000800,0.000100,0.010900,0.043300,0.000100,0.002000,0.020200,0.001500,0.001600,0.058400,0.014200,0.000200,0.091200,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,46,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.1561,15697.8711,5452.9453,6214.1250,0,21150.8164,0,0,1,0,20.1753,0,0,0,375,220,0,0.1059,0,0,0
