EVENTS,Exclusive/AllWorkers/MassProcessorTask,Exclusive/GameThread/EngineTickMisc,Exclusive/GameThread/AsyncLoading,Exclusive/GameThread/WorldTickMisc,Exclusive/GameThread/Effects,Exclusive/GameThread/NetworkIncoming,NavigationBuildDetailed/GameThread/Navigation_RebuildDirtyAreas,NavigationBuildDetailed/GameThread/Navigation_TickAsyncBuild,NavigationBuildDetailed/GameThread/Navigation_CrowdManager,Exclusive/GameThread/NavigationBuild,Exclusive/GameThread/ResetAsyncTraceTickTime,Exclusive/GameThread/WorldPreActorTick,Exclusive/GameThread/QueueTicks,Exclusive/GameThread/TickActors,Exclusive/GameThread/Animation,Exclusive/GameThread/CharacterMovement,Exclusive/GameThread/MassProcessorTask,Exclusive/GameThread/Physics,Exclusive/GameThread/SyncBodies,Exclusive/GameThread/FlushLatentActions,Exclusive/GameThread/TimerManager,GuLiCommanderAuthority/GameThread/WorldTick,Exclusive/GameThread/Tickables,Exclusive/GameThread/AIPerception,Exclusive/GameThread/EnvQueryManager,Exclusive/GameThread/Camera,Exclusive/GameThread/UpdateStreamingState,Exclusive/GameThread/NetworkOutgoing,Exclusive/GameThread/ServerReplicateActors,Networking/GameThread/UpdateUnmappedObjects,Exclusive/GameThread/RecordTickCountsToCSV,Exclusive/GameThread/RecordActorCountsToCSV,Exclusive/GameThread/UpdateLevelStreaming,Exclusive/GameThread/DeferredTickTime,Exclusive/GameThread/CsvProfiler,Exclusive/GameThread/LLM,Exclusive/GameThread/EventWait/PrePhysics,FileIO/QueuedPackagesQueueDepth,FileIO/ExistingQueuedPackagesQueueDepth,NavTasks/NumRemainingTasks_RecastNavMesh-CommanderSoldier,NavTasks/NumRemainingTasks_RecastNavMesh-Default,Basic/TicksQueued,MassActors/NumSpawned,MassActors/NumPooled,ChaosPhysics/AABBTreeDirtyElementCount,ChaosPhysics/AABBTreeDirtyGridOverflowCount,ChaosPhysics/AABBTreeDirtyElementTooLargeCount,ChaosPhysics/AABBTreeDirtyElementNonEmptyCellCount,Replication/NumConnections,Replication/Connections,Replication/InPacketsClientAvg,Replication/InPacketsClientMax,Replication/NumberOfActiveActors,Replication/NumberOfFullyDormantActors,Replication/NumOpenChannels,Replication/NumSkippedObjectEmptyUpdates,Replication/NumTickingChannels,Replication/OutPacketsClientAvg,Replication/OutPacketsClientMax,Replication/SatConnections,Replication/SharedSerializationPropertyHit,Replication/SharedSerializationPropertyMiss,Replication/SharedSerializationRPCHit,Replication/SharedSerializationRPCMiss,Replication/OutgoingReliableMessageQueueMaxSize,Replication/IncomingReliableMessageQueueMaxSize,Replication/InPacketsPerFrame,Replication/OutPacketsPerFrame,Replication/InLostPacketsFoundPerFrame,Replication/OutLostPacketsFoundPerFrame,Replication/Ping,Replication/InRate,Replication/OutRate,Replication/InPacketsLost,Replication/OutPacketsLost,Replication/GatherPrioritizeTimeMS,Replication/NumClientUpdateLevelVisibility,Replication/NumReplicateActorCallsPerConAvg,Replication/OutKBytes,Replication/OutNetGUIDKBytesSec,Replication/ReplicateActorTimeMS,Replication/ServerReplicateActorTimeMS,Replication/AverageJitterInMS,Ticks/AIController,Ticks/AbstractNavData,Ticks/RecastNavMesh,Ticks/CameraComponent,Ticks/SkeletalMeshComponent,Ticks/SkyAtmosphere,Ticks/GuLiCommanderGameMode,Ticks/GuLiCommanderWorldReplicationComponent,Ticks/GuLiConstructionVehiclePawn,Ticks/GuLiExternalCharacterMovementComponent,Ticks/GuLiMiningVehicleAIController,Ticks/GuLiMiningVehiclePawn,Ticks/GuLiResourceFactoryActor,Ticks/MassProcessingPhase,Ticks/StartPhysicsTick,Ticks/EndPhysicsTick,Ticks/Total,ActorCount/GuLiTerritoryOutpostActor,ActorCount/GuLiOreClusterObstacleActor,ActorCount/TotalActorCount,LevelStreaming/NumLevelsLoading,LevelStreaming/NumLevelsMakingVisible,LevelStreaming/NumLevelsMakingInvisible,LevelStreaming/NumLevelsPendingPurge,LevelStreamingProfiling/NumStreamingLevelsToConsider,RenderTargetPool/UnusedMB,RenderTargetPool/PeakUsedMB,RenderTargetPoolSize,RenderTargetPoolUsed,RenderTargetPoolCount,RDGCount/Passes,RDGCount/Buffers,RDGCount/Textures,IoDispatcher/PendingIoRequests,HttpManager/RequestsInQueue,HttpManager/MaxRequestsInQueue,HttpManager/RequestsInFlight,HttpManager/MaxRequestsInFlight,HttpManager/MaxTimeToWaitInQueue,HttpManager/DownloadedMB,HttpManager/BandwidthMbps,HttpManager/DurationMsAvg,FrameTime,MemoryFreeMB,PhysicalUsedMB,VirtualUsedMB,ExtendedUsedMB,SystemMaxMB,RHI/DrawCalls,RHI/PrimitivesDrawn,Ticks/GuLiCombatEffectReplicationComponent,Exclusive/GameThread/Pathfinding,GuLiCommanderAuthority/GameThread/FixedStep,FMsgLogf/FMsgLogfCount,CsvProfiler/NumTimestampsProcessed,CsvProfiler/NumCustomStatsProcessed,CsvProfiler/NumEventsProcessed,CsvProfiler/ProcessCSVStats,Ticks/GuLiBuildingProductionComponent,Ticks/GuLiBuildingShieldComponent,Ticks/PathFollowingComponent,Ticks/GameplayDebuggerPlayerManager,Exclusive/GameThread/LogFlush,Exclusive/GameThread/EventWait
,0.1579,0.052800,0.010400,0.066200,0.010000,0.026500,0.001900,0.005400,0.002400,0.019600,0.000800,0.003800,0.017500,0.2531,0.2310,0.9761,0.013600,0.3230,0.016400,0.000500,0.002100,0.004300,0.084600,0.001000,0.000700,0.000100,0.005700,0.033800,0.000100,0.001700,0.013200,0.001000,0.001600,0.044400,0.010900,0.000100,0.080300,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,45,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.9058,15899.6602,5470.8008,6235.5391,0,21370.4609,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
,6.4746,0.061100,0.012200,0.076800,0.011300,0.027800,0.001800,0.006400,0.002800,0.022900,0.001200,0.004000,0.022200,0.2790,0.2218,0.8944,0.012600,0.3271,0.019100,0.000800,0.002200,0.004500,0.1000,0.001100,0.000800,0.000100,0.006200,0.035400,0.000200,0.001700,0.016400,0.001200,0.001800,0.046300,0.012400,0.000100,5.2467,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,45,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.9416,15899.6602,5470.8008,6235.5391,0,21370.4609,0,0,0,0,0,0,386,301,0,0.081300,0,0,2,0,0,0
,0.1578,0.056100,0.010700,0.067500,0.009700,0.026000,0.001500,0.005600,0.002500,0.020300,0.001200,0.003900,0.020100,0.2515,0.2642,0.9912,0.013800,0.3200,0.015800,0.000500,0.002400,0.003700,0.083500,0.000800,0.000500,0.000100,0.005600,0.031400,0.000200,0.001500,0.014500,0.001000,0.001300,0.041800,0.011100,0.000100,0.090900,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,46,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.8765,15899.6719,5470.8008,6235.5391,0,21370.4727,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0
,6.5064,0.061800,0.012800,0.081900,0.012500,0.029300,0.002000,0.006600,0.003200,0.024700,0.001500,0.004900,0.025700,0.2802,0.2726,0.9804,0.014800,0.3067,0.018800,0.000800,0.002600,0.004200,0.097600,0.001300,0.000700,0.000100,0.006000,0.037100,0.000200,0.002000,0.015500,0.001100,0.001500,0.049300,0.013200,0.000100,5.0878,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,45,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.6358,15896.1172,5470.8008,6235.5391,0,21366.9180,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
,0.1414,0.063400,0.011200,0.1006,0.012900,0.027500,0.001700,0.005900,0.002700,0.022100,0.001300,0.004400,0.021500,0.2598,0.2178,0.9001,0.013100,0.3153,0.016600,0.000700,0.002200,9.0907,10.5619,0.001500,0.000900,0.000100,0.007800,0.038700,0.000200,0.002000,0.018800,0.001200,0.001400,0.063800,0.012600,0.000100,0.065200,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,45,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.0514,15893.1602,5470.8008,6235.5391,0,21363.9609,0,0,0,0,9.0862,0,432,309,0,0.085900,0,0,2,0,0,0
,6.4886,0.055000,0.011200,0.068500,0.009800,0.026500,0.001900,0.005300,0.002300,0.019300,0.001200,0.003400,0.019900,2.4999,0.2230,0.8904,0.012800,0.3100,0.018500,0.000700,0.009300,0.004000,0.083600,0.000900,0.000600,0.000100,0.005700,0.032500,0.000100,0.001700,0.014700,0.001300,0.001500,0.044200,0.011700,0.000100,3.0532,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,46,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.9437,15890.3984,5470.8008,6235.5391,0,21361.1992,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0
,0.1752,0.057300,0.011200,0.072200,0.010500,0.027500,0.001800,0.006400,0.002700,0.021900,0.001200,0.004300,0.021600,0.2429,0.2374,0.9186,0.014000,0.3226,0.016500,0.000700,0.002200,0.004200,0.086600,0.000900,0.000700,0.000100,0.005700,0.034400,0.000100,0.001700,0.014700,0.001100,0.001600,0.043500,0.011500,0.000100,0.071600,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,45,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2386,15889.9023,5470.8008,6235.5391,0,21360.7031,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
,6.4239,0.059100,0.011900,0.080400,0.011600,0.027300,0.001800,0.006700,0.002700,0.023400,0.001200,0.004600,0.020900,0.2618,0.2466,0.9024,0.014300,0.2848,0.018700,0.000800,0.002600,0.004300,0.097800,0.001300,0.000500,0.000100,0.006400,0.036600,0.000100,0.002100,0.016300,0.001100,0.001600,0.048300,0.013000,0.000100,5.2288,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,45,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.1186,15889.9023,5470.8008,6235.5391,0,21360.7031,0,0,0,0,0,0,386,301,0,0.080300,0,0,2,0,0,0
,0.1664,0.056800,0.012100,0.074000,0.010400,0.027200,0.001700,0.007000,0.003000,0.023000,0.001400,0.004300,0.022300,0.2579,0.3404,0.8808,0.010700,0.3006,0.017100,0.000700,0.002500,0.003800,0.089400,0.001100,0.000600,0.000100,0.006100,0.050400,0.000100,0.001400,0.013700,0.001100,0.001400,0.044400,0.011300,0.000100,0.077100,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,46,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.3734,15889.6406,5470.8008,6235.5391,0,21360.4414,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0
,6.5208,0.057200,0.011300,0.073600,0.010700,0.025100,0.001500,0.005800,0.002700,0.020000,0.001200,0.004000,0.018800,0.2428,0.2094,0.8845,0.013100,0.2590,0.018500,0.000700,0.002400,0.004400,0.095000,0.001000,0.000600,0.000100,0.006300,0.050800,0.000100,0.002100,0.015400,0.001300,0.001700,0.045600,0.012900,0.000100,5.3630,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,45,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.4904,15889.4414,5470.8633,6235.5391,0,21360.3047,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
,0.1482,0.057300,0.011500,0.1001,0.011300,0.025500,0.001600,0.005800,0.003100,0.021100,0.001400,0.004100,0.020500,0.2597,0.2164,0.9587,0.013600,0.3217,0.016900,0.000500,0.002400,9.2752,9.3709,0.001500,0.000700,0.000200,0.007200,0.037000,0.000200,0.002000,0.017700,0.001100,0.001700,0.049100,0.013400,0.000200,0.079400,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,45,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.9026,15889.1289,5470.8633,6235.5391,0,21359.9922,0,0,0,0,9.2708,0,420,305,0,0.084900,0,0,2,0,0,0
,6.5166,0.055100,0.011600,0.071500,0.010500,0.025200,0.001400,0.005500,0.002600,0.019400,0.001100,0.003600,0.020900,2.3594,0.2301,0.8950,0.012700,0.2885,0.019200,0.000700,0.008900,0.004500,0.087100,0.001100,0.000700,0.000100,0.005600,0.033400,0.000100,0.001800,0.015500,0.001300,0.001500,0.046000,0.012700,0.000200,3.2603,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,51,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.1462,15889.1289,5470.8633,6235.5391,0,21359.9922,0,0,1,0,0,0,0,0,0,0,2,2,2,1,0,0
,0.1485,0.053700,0.011300,0.068800,0.009500,0.025100,0.001600,0.005500,0.002700,0.020200,0.001100,0.003700,0.019100,0.2672,0.2291,0.8859,0.013400,0.3191,0.016300,0.000500,0.002000,0.003600,0.083400,0.000800,0.001100,0.000100,0.005700,0.032100,0.000100,0.001500,0.014000,0.001300,0.001500,0.040100,0.010900,0.000100,0.1642,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,45,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.8922,15889.1289,5470.8633,6235.5391,0,21359.9922,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
,6.4880,0.059100,0.011500,0.077500,0.011600,0.028300,0.001900,0.007200,0.002900,0.024000,0.001100,0.004600,0.021200,0.2720,0.2426,0.9434,0.013200,0.3577,0.018200,0.000700,0.002400,0.004500,0.095300,0.001300,0.000700,0.000100,0.006400,0.036000,0.000100,0.001700,0.016700,0.001200,0.001700,0.063900,0.012300,0,5.1778,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,45,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.8869,15889.1992,5470.8633,6235.5391,0,21360.0625,0,0,0,0,0,0,398,308,0,0.080600,0,0,2,0,0,0
,0.1538,0.055600,0.011600,0.069500,0.010400,0.027000,0.001400,0.006100,0.002600,0.021300,0.001000,0.003500,0.019700,0.2543,0.2197,0.9914,0.015200,0.3125,0.017000,0.000800,0.002200,0.004000,0.084800,0.000900,0.000500,0.000100,0.005900,0.045000,0.000100,0.001600,0.013200,0.001000,0.001500,0.4047,0.011700,0.000200,0.020700,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,46,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.6228,15892.9023,5470.8633,6235.5391,0,21363.7656,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0
,6.4798,0.061800,0.018100,0.078200,0.011600,0.028700,0.001500,0.006800,0.002900,0.023400,0.001200,0.004400,0.023300,0.2624,0.2312,1.0957,0.014900,0.2970,0.018500,0.001000,0.015800,0.004300,0.095600,0.001700,0.000800,0.000100,0.006400,0.036200,0.000200,0.002000,0.014800,0.001300,0.001500,0.050200,0.012600,0.000100,5.0202,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,45,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.5172,15895.8672,5470.8633,6235.5391,0,21366.7305,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
,0.1420,0.060400,0.011800,0.1034,0.011800,0.027900,0.001500,0.006500,0.002500,0.021600,0.001100,0.003700,0.020400,0.2675,0.2312,0.9033,0.013300,0.3092,0.016800,0.000800,0.002300,9.4601,9.5569,0.001800,0.001000,0.000100,0.007300,0.039800,0.000100,0.001900,0.017800,0.001100,0.001400,0.051800,0.013400,0.000100,0.079800,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,45,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.5663,15895.6133,5470.8633,6235.5391,0,21366.4766,0,0,0,0,9.4561,0,421,309,0,0.081800,0,0,2,0,0,0
,6.4727,0.056400,0.011700,0.073400,0.011300,0.027200,0.001500,0.005700,0.002700,0.020100,0.001400,0.003500,0.020500,2.3563,0.2335,0.9420,0.013700,0.2750,0.020400,0.000900,0.009100,0.004300,0.086600,0.001200,0.000500,0.000100,0.006200,0.034700,0.000100,0.001900,0.016000,0.001000,0.001500,0.044500,0.018000,0.000100,3.1619,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,46,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.7636,15895.4805,5470.8633,6235.5391,0,21366.3438,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0
,0.1801,0.064100,0.012800,0.088000,0.012300,0.030900,0.002000,0.007100,0.003300,0.1090,0.001300,0.046700,0.025300,0.2851,0.2481,0.9461,0.015000,0.3231,0.017500,0.000900,0.002300,0.008600,0.099300,0.001200,0.000700,0.000100,0.007500,0.037200,0.000100,0.001500,0.015700,0.001100,0.001500,0.047800,0.012600,0.000200,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,45,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.2682,15893.5117,5470.8633,6235.5391,0,21364.3750,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
,6.5402,0.062500,0.012700,0.090400,0.012000,0.030600,0.002100,0.007500,0.003900,0.026500,0.001600,0.004600,0.024400,0.2905,0.2430,0.8972,0.013200,0.2928,0.018500,0.000900,0.002700,0.005800,1.6555,0.001900,0.000800,0.000100,0.008100,0.036500,0.000100,0.002000,0.017000,0.001300,0.001500,0.061600,0.011400,0.000100,5.3409,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,45,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.6984,15893.5117,5470.8633,6235.5391,0,21364.3750,0,0,0,0,0,0,395,301,0,0.084100,0,0,2,0,0,0
,0.1650,0.057700,0.011400,0.072600,0.011400,0.029000,0.006300,0.007100,0.003500,0.028800,0.001500,0.030500,0.021300,0.2667,0.2351,0.9357,0.013500,0.3192,0.016900,0.000800,0.002200,0.003800,0.085600,0.001300,0.000700,0.000100,0.006200,0.035500,0.000100,0.001600,0.014200,0.001200,0.001600,0.047100,0.011600,0.000100,0.073600,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,46,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.8273,15893.4492,5470.8633,6235.5391,0,21364.3125,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0
,6.8253,0.057900,0.011400,0.076500,0.011600,0.026100,0.001800,0.006100,0.002900,0.022000,0.001100,0.004200,0.021700,0.2806,0.2227,0.9664,0.015500,0.3174,0.021400,0.000800,0.002500,0.004400,0.1007,0.001200,0.000700,0.000100,0.006600,0.035900,0.000200,0.002100,0.017100,0.001100,0.001500,0.049900,0.013300,0.000100,5.5354,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,45,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.1359,15893.6367,5470.8633,6235.5391,0,21364.5000,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
,0.1673,0.058200,0.012600,0.1000,0.011300,0.026200,0.001600,0.005700,0.002600,0.020900,0.001300,0.004000,0.020100,0.2399,0.2238,0.8792,0.012900,0.3126,0.015500,0.000500,0.002200,9.4122,9.5081,0.001500,0.000700,0.000100,0.007800,0.037300,0.000200,0.001900,0.018700,0.001200,0.001500,0.048100,0.013500,0.000100,0.094100,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,45,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.0045,15893.6562,5470.8633,6235.5391,0,21364.5195,0,0,0,0,9.4080,0,389,305,0,0.082500,0,0,2,0,0,0
,6.4700,0.053700,0.011000,0.071900,0.011900,0.027100,0.001500,0.005600,0.002500,0.018900,0.001100,0.003700,0.020700,2.3583,0.2351,0.9106,0.013400,0.2456,0.021300,0.001200,0.009800,0.004200,0.089500,0.001100,0.000700,0.000100,0.007300,0.033000,0,0.001800,0.013500,0.000800,0.001100,0.046300,0.012500,0.000200,3.1168,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,46,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.9085,15893.6562,5470.8633,6235.5391,0,21364.5195,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0
,0.1619,0.066700,0.013600,0.083800,0.012800,0.031000,0.002400,0.007900,0.003000,0.026300,0.001600,0.005700,0.024700,0.2775,0.2252,0.9004,0.014800,0.3925,0.018300,0.000900,0.002600,0.004200,0.094500,0.000800,0.000800,0.000100,0.006400,0.035600,0.000100,0.002000,0.015200,0.001300,0.001400,0.050700,0.012300,0.000100,0.1281,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,45,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2648,15893.7812,5470.8633,6235.5391,0,21364.6445,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
,6.5353,0.059600,0.011700,0.075600,0.011700,0.025700,0.001600,0.006700,0.003000,0.022400,0.001100,0.004000,0.022100,0.2597,0.2304,0.9786,0.014200,0.3295,0.018800,0.000800,0.002300,0.004500,0.093500,0.001300,0.001000,0.000100,0.005900,0.035800,0.000100,0.001900,0.015600,0.001200,0.001600,0.047600,0.027600,0.000100,5.2515,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,45,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.6200,15893.7188,5470.8633,6235.5391,0,21364.5820,0,0,0,0,0,0,409,305,0,0.096800,0,0,2,0,0,0
